model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,es,fr,ja,ja,val,val,-13.759877038380456,-7.653763289304123,-12.456341455853174,-13.759877038380456,-1.3035355825272816,0.0,-6.106113749076332,126.0,126.0,2.0
qwen3-4b,es,fr,ja,ko,desc,desc,-15.263049768518519,-15.85756282216495,-15.263049768518519,-15.263049768518519,0.0,0.0,0.5945130536464305,135.0,135.0,1.0
qwen3-4b,es,fr,ja,ko,desc,freq,-15.263049768518519,-7.928769455742589,-15.263049768518519,-7.207438151041667,8.055611617476853,8.055611617476853,0.7213313047009224,135.0,135.0,2.0
qwen3-4b,es,fr,ja,ko,desc,val,-15.263049768518519,-9.98377597454897,-15.263049768518519,-7.342607060185185,7.920442708333334,7.920442708333334,2.641168914363784,135.0,135.0,2.0
qwen3-4b,es,fr,ja,ko,freq,desc,-15.215952329282407,-15.85756282216495,-15.263049768518519,-15.310169813368056,-0.047120044849537024,-0.09421748408564845,0.5473930087968935,135.0,135.0,1.0
qwen3-4b,es,fr,ja,ko,freq,freq,-15.215952329282407,-7.928769455742589,-15.263049768518519,-15.215952329282407,0.04709743923611143,0.0,-7.287182873539818,135.0,135.0,2.0
qwen3-4b,es,fr,ja,ko,freq,val,-15.215952329282407,-9.98377597454897,-15.263049768518519,-10.60248119212963,4.660568576388888,4.613471137152777,-0.6187052175806613,135.0,135.0,2.0
qwen3-4b,es,fr,ja,ko,val,desc,-16.364936885127314,-15.85756282216495,-15.263049768518519,-15.885012478298611,-0.6219627097800924,0.47992440682870274,-0.027449656133661904,135.0,135.0,1.0
qwen3-4b,es,fr,ja,ko,val,freq,-16.364936885127314,-7.928769455742589,-15.263049768518519,-9.860756655092592,5.402293113425927,6.504180230034722,-1.9319871993500026,135.0,135.0,2.0
qwen3-4b,es,fr,ja,ko,val,val,-16.364936885127314,-9.98377597454897,-15.263049768518519,-16.364936885127314,-1.1018871166087951,0.0,-6.381160910578345,135.0,135.0,2.0
qwen3-4b,es,fr,ja,zh,desc,desc,-10.792956643853305,-11.521293089561855,-10.792956643853305,-10.792956643853305,0.0,0.0,0.7283364457085497,121.0,121.0,1.0
qwen3-4b,es,fr,ja,zh,desc,freq,-10.792956643853305,-4.625322164948454,-10.792956643853305,-0.14067745996900827,10.652279183884296,10.652279183884296,4.484644704979446,121.0,121.0,2.0
qwen3-4b,es,fr,ja,zh,desc,val,-10.792956643853305,-6.477649806701031,-10.792956643853305,-1.3659284607438016,9.427028183109503,9.427028183109503,5.111721345957229,121.0,121.0,2.0
qwen3-4b,es,fr,ja,zh,freq,desc,-10.745129293646695,-11.521293089561855,-10.792956643853305,-10.786641270661157,0.006315373192148144,-0.041511977014462076,0.7346518189006979,121.0,121.0,1.0
qwen3-4b,es,fr,ja,zh,freq,freq,-10.745129293646695,-4.625322164948454,-10.792956643853305,-10.745129293646695,0.04782735020661022,0.0,-6.119807128698241,121.0,121.0,2.0
qwen3-4b,es,fr,ja,zh,freq,val,-10.745129293646695,-6.477649806701031,-10.792956643853305,-4.144821797520661,6.648134846332644,6.6003074961260335,2.3328280091803695,121.0,121.0,2.0
qwen3-4b,es,fr,ja,zh,val,desc,-12.192126565728305,-11.521293089561855,-10.792956643853305,-11.7275390625,-0.9345824186466949,0.4645875032283051,-0.20624597293814517,121.0,121.0,1.0
qwen3-4b,es,fr,ja,zh,val,freq,-12.192126565728305,-4.625322164948454,-10.792956643853305,-2.817104875548812,7.9758517683044925,9.375021690179492,1.8082172893996415,121.0,121.0,2.0
qwen3-4b,es,fr,ja,zh,val,val,-12.192126565728305,-6.477649806701031,-10.792956643853305,-12.192126565728305,-1.399169921875,0.0,-5.714476759027274,121.0,121.0,2.0
qwen3-4b,es,fr,ko,de,desc,desc,-7.190994754914315,-7.87687903335414,-7.190994754914315,-7.190994754914315,0.0,0.0,0.6858842784398247,124.0,124.0,1.0
qwen3-4b,es,fr,ko,de,desc,freq,-7.190994754914315,-4.077561211340206,-7.190994754914315,-3.876618908297631,3.314375846616684,3.314375846616684,0.200942303042575,124.0,124.0,2.0
qwen3-4b,es,fr,ko,de,desc,val,-7.190994754914315,-5.095260148195877,-7.190994754914315,-4.0622189429498485,3.1287758119644664,3.1287758119644664,1.033041205246028,124.0,124.0,2.0
qwen3-4b,es,fr,ko,de,freq,desc,-7.201482957409274,-7.87687903335414,-7.190994754914315,-7.201482957409274,-0.010488202494959076,0.0,0.6753960759448656,124.0,124.0,1.0
qwen3-4b,es,fr,ko,de,freq,freq,-7.201482957409274,-4.077561211340206,-7.190994754914315,-7.201482957409274,-0.010488202494959076,0.0,-3.123921746069068,124.0,124.0,2.0
qwen3-4b,es,fr,ko,de,freq,val,-7.201482957409274,-5.095260148195877,-7.190994754914315,-4.587449596774194,2.603545158140121,2.61403336063508,0.5078105514216826,124.0,124.0,2.0
qwen3-4b,es,fr,ko,de,val,desc,-7.875433152721774,-7.87687903335414,-7.190994754914315,-7.577955676663306,-0.3869609217489911,0.29747747605846797,0.2989233566908336,124.0,124.0,1.0
qwen3-4b,es,fr,ko,de,val,freq,-7.875433152721774,-4.077561211340206,-7.190994754914315,-3.7210575226814515,3.4699372322328634,4.154375630040322,0.3565036886587545,124.0,124.0,2.0
qwen3-4b,es,fr,ko,de,val,val,-7.875433152721774,-5.095260148195877,-7.190994754914315,-7.875433152721774,-0.6844383978074591,0.0,-2.7801730045258974,124.0,124.0,2.0
qwen3-4b,es,fr,ko,en,desc,desc,-3.9134022887323945,-4.018363402061856,-3.9134022887323945,-3.9134022887323945,0.0,0.0,0.10496111332946123,142.0,142.0,1.0
qwen3-4b,es,fr,ko,en,desc,freq,-3.9134022887323945,-1.6338192654639174,-3.9134022887323945,-0.6996894084231954,3.213712880309199,3.213712880309199,0.934129857040722,142.0,142.0,2.0
qwen3-4b,es,fr,ko,en,desc,val,-3.9134022887323945,-2.5664465206185567,-3.9134022887323945,0.1806090448943662,4.094011333626761,4.094011333626761,2.7470555655129227,142.0,142.0,2.0
qwen3-4b,es,fr,ko,en,freq,desc,-3.8994278169014085,-4.018363402061856,-3.9134022887323945,-3.8994278169014085,0.01397447183098599,0.0,0.11893558516044722,142.0,142.0,1.0
qwen3-4b,es,fr,ko,en,freq,freq,-3.8994278169014085,-1.6338192654639174,-3.9134022887323945,-3.8994278169014085,0.01397447183098599,0.0,-2.265608551437491,142.0,142.0,2.0
qwen3-4b,es,fr,ko,en,freq,val,-3.8994278169014085,-2.5664465206185567,-3.9134022887323945,0.2897227112676056,4.203125,4.189150528169014,2.8561692318861622,142.0,142.0,2.0
qwen3-4b,es,fr,ko,en,val,desc,-4.92071963028169,-4.018363402061856,-3.9134022887323945,-4.599760673415493,-0.6863583846830985,0.320958956866197,-0.5813972713536373,142.0,142.0,1.0
qwen3-4b,es,fr,ko,en,val,freq,-4.92071963028169,-1.6338192654639174,-3.9134022887323945,-1.3995722381161972,2.513830050616197,3.521147392165493,0.23424702734772018,142.0,142.0,2.0
qwen3-4b,es,fr,ko,en,val,val,-4.92071963028169,-2.5664465206185567,-3.9134022887323945,-4.92071963028169,-1.0073173415492955,0.0,-2.3542731096631333,142.0,142.0,2.0
qwen3-4b,es,fr,ko,es,desc,desc,-1.6725494604316546,-2.0744201030927836,-1.6725494604316546,-1.6725494604316546,0.0,0.0,0.40187064266112893,139.0,139.0,1.0
qwen3-4b,es,fr,ko,es,desc,freq,-1.6725494604316546,-1.6493764661022068,-1.6725494604316546,-0.9384827099258094,0.7340667505058452,0.7340667505058452,0.7108937561763974,139.0,139.0,2.0
qwen3-4b,es,fr,ko,es,desc,val,-1.6725494604316546,-1.7998147551546393,-1.6725494604316546,-1.0462005395683454,0.6263489208633093,0.6263489208633093,0.7536142155862939,139.0,139.0,2.0
qwen3-4b,es,fr,ko,es,freq,desc,-1.680193345323741,-2.0744201030927836,-1.6725494604316546,-1.680193345323741,-0.007643884892086339,0.0,0.3942267577690426,139.0,139.0,1.0
qwen3-4b,es,fr,ko,es,freq,freq,-1.680193345323741,-1.6493764661022068,-1.6725494604316546,-1.680193345323741,-0.007643884892086339,0.0,-0.0308168792215342,139.0,139.0,2.0
qwen3-4b,es,fr,ko,es,freq,val,-1.680193345323741,-1.7998147551546393,-1.6725494604316546,-1.2650629496402879,0.4074865107913668,0.4151303956834531,0.5347518055143514,139.0,139.0,2.0
qwen3-4b,es,fr,ko,es,val,desc,-1.5871599595323742,-2.0744201030927836,-1.6725494604316546,-1.3554828012589928,0.31706665917266186,0.23167715827338142,0.7189373018337908,139.0,139.0,1.0
qwen3-4b,es,fr,ko,es,val,freq,-1.5871599595323742,-1.6493764661022068,-1.6725494604316546,-0.3641445242243705,1.308404936207284,1.2230154353080036,1.2852319418778362,139.0,139.0,2.0
qwen3-4b,es,fr,ko,es,val,val,-1.5871599595323742,-1.7998147551546393,-1.6725494604316546,-1.5871599595323742,0.08538950089928043,0.0,0.21265479562226508,139.0,139.0,2.0
qwen3-4b,es,fr,ko,fr,desc,desc,-1.1056790865384616,0.0,-1.1056790865384616,-1.1056790865384616,0.0,0.0,-1.1056790865384616,130.0,130.0,1.0
qwen3-4b,es,fr,ko,fr,desc,freq,-1.1056790865384616,0.0,-1.1056790865384616,-0.5160682091346154,0.5896108774038462,0.5896108774038462,-0.5160682091346154,130.0,130.0,2.0
qwen3-4b,es,fr,ko,fr,desc,val,-1.1056790865384616,0.0,-1.1056790865384616,-0.6374849759615384,0.4681941105769232,0.4681941105769232,-0.6374849759615384,130.0,130.0,2.0
qwen3-4b,es,fr,ko,fr,freq,desc,-1.1079026442307693,0.0,-1.1056790865384616,-1.1079026442307693,-0.002223557692307754,0.0,-1.1079026442307693,130.0,130.0,1.0
qwen3-4b,es,fr,ko,fr,freq,freq,-1.1079026442307693,0.0,-1.1056790865384616,-1.1079026442307693,-0.002223557692307754,0.0,-1.1079026442307693,130.0,130.0,2.0
qwen3-4b,es,fr,ko,fr,freq,val,-1.1079026442307693,0.0,-1.1056790865384616,-0.8735576923076923,0.23212139423076927,0.23434495192307703,-0.8735576923076923,130.0,130.0,2.0
qwen3-4b,es,fr,ko,fr,val,desc,-1.2118239182692307,0.0,-1.1056790865384616,-1.2039963942307692,-0.09831730769230762,0.007827524038461542,-1.2039963942307692,130.0,130.0,1.0
qwen3-4b,es,fr,ko,fr,val,freq,-1.2118239182692307,0.0,-1.1056790865384616,-0.5093599759615385,0.5963191105769231,0.7024639423076923,-0.5093599759615385,130.0,130.0,2.0
qwen3-4b,es,fr,ko,fr,val,val,-1.2118239182692307,0.0,-1.1056790865384616,-1.2118239182692307,-0.10614483173076916,0.0,-1.2118239182692307,130.0,130.0,2.0
qwen3-4b,es,fr,ko,ja,desc,desc,-12.456341455853174,-13.015105100022149,-12.456341455853174,-12.456341455853174,0.0,0.0,0.558763644168975,126.0,126.0,1.0
qwen3-4b,es,fr,ko,ja,desc,freq,-12.456341455853174,-4.771086702641753,-12.456341455853174,-2.4986480228484624,9.957693433004712,9.957693433004712,2.2724386797932907,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ja,desc,val,-12.456341455853174,-7.653763289304123,-12.456341455853174,-5.552005828373016,6.904335627480158,6.904335627480158,2.1017574609311076,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ja,freq,desc,-12.449083116319445,-13.015105100022149,-12.456341455853174,-12.449083116319445,0.007258339533729341,0.0,0.5660219837027043,126.0,126.0,1.0
qwen3-4b,es,fr,ko,ja,freq,freq,-12.449083116319445,-4.771086702641753,-12.456341455853174,-12.449083116319445,0.007258339533729341,0.0,-7.6779964136776915,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ja,freq,val,-12.449083116319445,-7.653763289304123,-12.456341455853174,-7.519279358878968,4.937062096974206,4.929803757440476,0.13448393042515505,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ja,val,desc,-13.788465711805555,-13.015105100022149,-12.456341455853174,-13.515765477740576,-1.059424021887402,0.27270023406497934,-0.5006603777184271,126.0,126.0,1.0
qwen3-4b,es,fr,ko,ja,val,freq,-13.788465711805555,-4.771086702641753,-12.456341455853174,-3.9691084604414684,8.487232995411706,9.819357251364087,0.8019782422002848,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ja,val,val,-13.788465711805555,-7.653763289304123,-12.456341455853174,-13.788465711805555,-1.3321242559523814,0.0,-6.134702422501432,126.0,126.0,2.0
qwen3-4b,es,fr,ko,ko,desc,desc,-15.263049768518519,-15.85756282216495,-15.263049768518519,-15.263049768518519,0.0,0.0,0.5945130536464305,135.0,135.0,1.0
qwen3-4b,es,fr,ko,ko,desc,freq,-15.263049768518519,-7.928769455742589,-15.263049768518519,4.179506202980324,19.44255597149884,19.44255597149884,12.108275658722913,135.0,135.0,2.0
qwen3-4b,es,fr,ko,ko,desc,val,-15.263049768518519,-9.98377597454897,-15.263049768518519,-3.2130787037037036,12.049971064814816,12.049971064814816,6.7706972708452655,135.0,135.0,2.0
qwen3-4b,es,fr,ko,ko,freq,desc,-15.265023916739004,-15.85756282216495,-15.263049768518519,-15.265023916739004,-0.001974148220485361,0.0,0.5925389054259451,135.0,135.0,1.0
qwen3-4b,es,fr,ko,ko,freq,freq,-15.265023916739004,-7.928769455742589,-15.263049768518519,-15.265023916739004,-0.001974148220485361,0.0,-7.336254460996415,135.0,135.0,2.0
qwen3-4b,es,fr,ko,ko,freq,val,-15.265023916739004,-9.98377597454897,-15.263049768518519,-10.831597222222221,4.431452546296297,4.433426694516783,-0.8478212476732523,135.0,135.0,2.0
qwen3-4b,es,fr,ko,ko,val,desc,-16.386525245949073,-15.85756282216495,-15.263049768518519,-15.721099175347222,-0.4580494068287031,0.6654260706018515,0.13646364681772738,135.0,135.0,1.0
qwen3-4b,es,fr,ko,ko,val,freq,-16.386525245949073,-7.928769455742589,-15.263049768518519,2.660720486111111,17.92377025462963,19.047245732060183,10.5894899418537,135.0,135.0,2.0
qwen3-4b,es,fr,ko,ko,val,val,-16.386525245949073,-9.98377597454897,-15.263049768518519,-16.386525245949073,-1.1234754774305546,0.0,-6.402749271400104,135.0,135.0,2.0
qwen3-4b,es,fr,ko,zh,desc,desc,-10.792956643853305,-11.521293089561855,-10.792956643853305,-10.792956643853305,0.0,0.0,0.7283364457085497,121.0,121.0,1.0
qwen3-4b,es,fr,ko,zh,desc,freq,-10.792956643853305,-4.625322164948454,-10.792956643853305,-1.146266968782283,9.646689675071022,9.646689675071022,3.4790551961661706,121.0,121.0,2.0
qwen3-4b,es,fr,ko,zh,desc,val,-10.792956643853305,-6.477649806701031,-10.792956643853305,-4.405927169421488,6.3870294744318175,6.3870294744318175,2.071722637279543,121.0,121.0,2.0
qwen3-4b,es,fr,ko,zh,freq,desc,-10.786003680268594,-11.521293089561855,-10.792956643853305,-10.786003680268594,0.0069529635847107585,0.0,0.7352894092932605,121.0,121.0,1.0
qwen3-4b,es,fr,ko,zh,freq,freq,-10.786003680268594,-4.625322164948454,-10.792956643853305,-10.786003680268594,0.0069529635847107585,0.0,-6.160681515320141,121.0,121.0,2.0
qwen3-4b,es,fr,ko,zh,freq,val,-10.786003680268594,-6.477649806701031,-10.792956643853305,-5.310708290289257,5.4822483535640485,5.475295389979338,1.1669415164117742,121.0,121.0,2.0
qwen3-4b,es,fr,ko,zh,val,desc,-12.22899028683497,-11.521293089561855,-10.792956643853305,-11.8977146621578,-1.1047580183044943,0.3312756246771702,-0.37642157259594455,121.0,121.0,1.0
qwen3-4b,es,fr,ko,zh,val,freq,-12.22899028683497,-4.625322164948454,-10.792956643853305,-2.155870674070248,8.637085969783058,10.073119612764721,2.469451490878206,121.0,121.0,2.0
qwen3-4b,es,fr,ko,zh,val,val,-12.22899028683497,-6.477649806701031,-10.792956643853305,-12.22899028683497,-1.4360336429816645,0.0,-5.751340480133939,121.0,121.0,2.0
qwen3-4b,es,fr,zh,de,desc,desc,-7.190994754914315,-7.87687903335414,-7.190994754914315,-7.190994754914315,0.0,0.0,0.6858842784398247,124.0,124.0,1.0
qwen3-4b,es,fr,zh,de,desc,freq,-7.190994754914315,-4.077561211340206,-7.190994754914315,-2.4235131048387095,4.767481650075606,4.767481650075606,1.6540481065014965,124.0,124.0,2.0
qwen3-4b,es,fr,zh,de,desc,val,-7.190994754914315,-5.095260148195877,-7.190994754914315,-3.405493951612903,3.785500803301412,3.785500803301412,1.6897661965829736,124.0,124.0,2.0
qwen3-4b,es,fr,zh,de,freq,desc,-7.255749117943548,-7.87687903335414,-7.190994754914315,-7.252252394153226,-0.06125763923891103,0.003496723790322065,0.6246266392009137,124.0,124.0,1.0
qwen3-4b,es,fr,zh,de,freq,freq,-7.255749117943548,-4.077561211340206,-7.190994754914315,-7.255749117943548,-0.0647543630292331,0.0,-3.178187906603342,124.0,124.0,2.0
qwen3-4b,es,fr,zh,de,freq,val,-7.255749117943548,-5.095260148195877,-7.190994754914315,-3.818296370967742,3.372698383946573,3.437452746975806,1.2769637772281346,124.0,124.0,2.0
qwen3-4b,es,fr,zh,de,val,desc,-7.844706873739919,-7.87687903335414,-7.190994754914315,-7.8271484375,-0.636153682585685,0.01755843623991904,0.049730595854139636,124.0,124.0,1.0
qwen3-4b,es,fr,zh,de,val,freq,-7.844706873739919,-4.077561211340206,-7.190994754914315,-3.559017550560736,3.631977204353579,4.285689323179183,0.51854366077947,124.0,124.0,2.0
qwen3-4b,es,fr,zh,de,val,val,-7.844706873739919,-5.095260148195877,-7.190994754914315,-7.844706873739919,-0.6537121188256041,0.0,-2.7494467255440425,124.0,124.0,2.0
qwen3-4b,es,fr,zh,en,desc,desc,-3.9134022887323945,-4.018363402061856,-3.9134022887323945,-3.9134022887323945,0.0,0.0,0.10496111332946123,142.0,142.0,1.0
qwen3-4b,es,fr,zh,en,desc,freq,-3.9134022887323945,-1.6338192654639174,-3.9134022887323945,1.2429577464788732,5.156360035211268,5.156360035211268,2.8767770119427905,142.0,142.0,2.0
qwen3-4b,es,fr,zh,en,desc,val,-3.9134022887323945,-2.5664465206185567,-3.9134022887323945,0.20290492957746478,4.116307218309859,4.116307218309859,2.7693514501960217,142.0,142.0,2.0
qwen3-4b,es,fr,zh,en,freq,desc,-4.018761003521127,-4.018363402061856,-3.9134022887323945,-4.007977552816901,-0.09457526408450656,0.010783450704225928,0.01038584924495467,142.0,142.0,1.0
qwen3-4b,es,fr,zh,en,freq,freq,-4.018761003521127,-1.6338192654639174,-3.9134022887323945,-4.018761003521127,-0.10535871478873249,0.0,-2.3849417380572095,142.0,142.0,2.0
qwen3-4b,es,fr,zh,en,freq,val,-4.018761003521127,-2.5664465206185567,-3.9134022887323945,0.007042253521126761,3.9204445422535215,4.025803257042254,2.5734887741396837,142.0,142.0,2.0
qwen3-4b,es,fr,zh,en,val,desc,-4.874718034771127,-4.018363402061856,-3.9134022887323945,-5.005591164172535,-1.0921888754401405,-0.13087312940140805,-0.9872277621106793,142.0,142.0,1.0
qwen3-4b,es,fr,zh,en,val,freq,-4.874718034771127,-1.6338192654639174,-3.9134022887323945,0.578217842209507,4.491620130941902,5.452935876980634,2.2120371076734244,142.0,142.0,2.0
qwen3-4b,es,fr,zh,en,val,val,-4.874718034771127,-2.5664465206185567,-3.9134022887323945,-4.874718034771127,-0.9613157460387325,0.0,-2.3082715141525703,142.0,142.0,2.0
qwen3-4b,es,fr,zh,es,desc,desc,-1.6725494604316546,-2.0744201030927836,-1.6725494604316546,-1.6725494604316546,0.0,0.0,0.40187064266112893,139.0,139.0,1.0
qwen3-4b,es,fr,zh,es,desc,freq,-1.6725494604316546,-1.6493764661022068,-1.6725494604316546,-0.8384105215827338,0.8341389388489209,0.8341389388489209,0.810965944519473,139.0,139.0,2.0
qwen3-4b,es,fr,zh,es,desc,val,-1.6725494604316546,-1.7998147551546393,-1.6725494604316546,-0.8244154676258992,0.8481339928057554,0.8481339928057554,0.97539928752874,139.0,139.0,2.0
qwen3-4b,es,fr,zh,es,freq,desc,-1.7059914568345325,-2.0744201030927836,-1.6725494604316546,-1.7034060251798562,-0.03085656474820153,0.0025854316546762846,0.3710140779129274,139.0,139.0,1.0
qwen3-4b,es,fr,zh,es,freq,freq,-1.7059914568345325,-1.6493764661022068,-1.6725494604316546,-1.7059914568345325,-0.033441996402877816,0.0,-0.056614990732325676,139.0,139.0,2.0
qwen3-4b,es,fr,zh,es,freq,val,-1.7059914568345325,-1.7998147551546393,-1.6725494604316546,-0.9606564748201439,0.7118929856115107,0.7453349820143885,0.8391582803344954,139.0,139.0,2.0
qwen3-4b,es,fr,zh,es,val,desc,-1.5376854766187051,-2.0744201030927836,-1.6725494604316546,-1.4487972122302157,0.2237522482014389,0.0888882643884894,0.6256228908625678,139.0,139.0,1.0
qwen3-4b,es,fr,zh,es,val,freq,-1.5376854766187051,-1.6493764661022068,-1.6725494604316546,-1.172085768884892,0.5004636915467626,0.3655997077338131,0.47729069721731476,139.0,139.0,2.0
qwen3-4b,es,fr,zh,es,val,val,-1.5376854766187051,-1.7998147551546393,-1.6725494604316546,-1.5376854766187051,0.1348639838129495,0.0,0.26212927853593415,139.0,139.0,2.0
qwen3-4b,es,fr,zh,fr,desc,desc,-1.1056790865384616,0.0,-1.1056790865384616,-1.1056790865384616,0.0,0.0,-1.1056790865384616,130.0,130.0,1.0
qwen3-4b,es,fr,zh,fr,desc,freq,-1.1056790865384616,0.0,-1.1056790865384616,-0.6912259615384615,0.4144531250000001,0.4144531250000001,-0.6912259615384615,130.0,130.0,2.0
qwen3-4b,es,fr,zh,fr,desc,val,-1.1056790865384616,0.0,-1.1056790865384616,-0.6740384615384616,0.431640625,0.431640625,-0.6740384615384616,130.0,130.0,2.0
qwen3-4b,es,fr,zh,fr,freq,desc,-1.1167818509615384,0.0,-1.1056790865384616,-1.1189302884615384,-0.013251201923076827,-0.0021484375000000444,-1.1189302884615384,130.0,130.0,1.0
qwen3-4b,es,fr,zh,fr,freq,freq,-1.1167818509615384,0.0,-1.1056790865384616,-1.1167818509615384,-0.011102764423076783,0.0,-1.1167818509615384,130.0,130.0,2.0
qwen3-4b,es,fr,zh,fr,freq,val,-1.1167818509615384,0.0,-1.1056790865384616,-0.703125,0.4025540865384616,0.41365685096153837,-0.703125,130.0,130.0,2.0
qwen3-4b,es,fr,zh,fr,val,desc,-1.2012620192307693,0.0,-1.1056790865384616,-1.2216646634615385,-0.11598557692307687,-0.020402644230769207,-1.2216646634615385,130.0,130.0,1.0
qwen3-4b,es,fr,zh,fr,val,freq,-1.2012620192307693,0.0,-1.1056790865384616,-0.9910306490384615,0.11464843750000009,0.21023137019230775,-0.9910306490384615,130.0,130.0,2.0
