model,prompt_lang,adj_lang,measure_lang,series,mean_value,source_csv
gemma-2-2b,fr,ko,en,iso_freq__proj_val,-0.8523046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,en,iso_freq__proj_freq,-0.0003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,original,10.71625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,amp_desc,-0.150625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,amp_val,-7.46171875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,amp_freq,-8.885078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_desc__proj_desc,0.001875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_desc__proj_val,-0.0790625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_desc__proj_freq,-0.0546875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_val__proj_desc,-7.3915625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_val__proj_val,-0.0121875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_val__proj_freq,-0.628125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_freq__proj_desc,-8.8519921875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_freq__proj_val,0.2475,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,es,iso_freq__proj_freq,-0.005625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,original,14.296875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,amp_desc,-0.18875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,amp_val,-7.4959375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,amp_freq,-8.82171875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_desc__proj_desc,0.0025,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_desc__proj_val,-0.100625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_desc__proj_freq,-0.053125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_val__proj_desc,-7.416875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_val__proj_val,-0.003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_val__proj_freq,-0.5225,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_freq__proj_desc,-8.705625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_freq__proj_val,0.8634375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,fr,iso_freq__proj_freq,-0.0025,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,original,2.2487890625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,amp_desc,-0.1744921875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,amp_val,-6.5892578125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,amp_freq,-7.6638671875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_desc__proj_desc,0.00578125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_desc__proj_val,-0.174921875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_desc__proj_freq,-0.0944140625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_val__proj_desc,-6.5809765625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_val__proj_val,-0.0059375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_val__proj_freq,-0.3470703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_freq__proj_desc,-7.5894921875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_freq__proj_val,-0.3553125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ja,iso_freq__proj_freq,0.0034765625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,original,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,amp_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,amp_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,amp_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_desc__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_val__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_val__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_freq__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_freq__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,ko,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,original,3.583828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,amp_desc,-0.231640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,amp_val,-6.227421875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,amp_freq,-6.744111328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_desc__proj_desc,0.005078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_desc__proj_val,-0.216015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_desc__proj_freq,-0.1034375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_val__proj_desc,-6.222734375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_val__proj_val,-0.009921875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_val__proj_freq,-0.04328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_freq__proj_desc,-6.6673046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_freq__proj_val,0.31953125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,ko,zh,iso_freq__proj_freq,0.0015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_ko.csv
gemma-2-2b,fr,zh,de,original,3.5690625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,amp_desc,-8.57375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,amp_val,-5.9740625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,amp_freq,-15.37890625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_desc__proj_desc,-0.004375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_desc__proj_val,-2.9003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_desc__proj_freq,-0.13109375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_val__proj_desc,-1.4078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_val__proj_val,0.005,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_val__proj_freq,-0.5571875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_freq__proj_desc,-2.06015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_freq__proj_val,-6.600625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,de,iso_freq__proj_freq,-0.0084375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,original,7.54703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,amp_desc,-9.56453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,amp_val,-6.76984375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,amp_freq,-17.08453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_desc__proj_desc,0.00609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_desc__proj_val,-3.1821875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_desc__proj_freq,-0.28296875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_val__proj_desc,-1.83234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_val__proj_val,-0.00390625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_val__proj_freq,-0.90296875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_freq__proj_desc,-2.944609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_freq__proj_val,-8.44453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,en,iso_freq__proj_freq,-0.00421875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,original,7.129375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,amp_desc,-7.593671875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,amp_val,-5.541328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,amp_freq,-14.8459375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_desc__proj_desc,0.0028125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_desc__proj_val,-2.286875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_desc__proj_freq,-0.1825,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_val__proj_desc,-1.305625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_val__proj_val,0.00125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_val__proj_freq,-0.6015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_freq__proj_desc,-1.5834375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_freq__proj_val,-5.84015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,es,iso_freq__proj_freq,-0.0078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,original,10.711875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,amp_desc,-7.943125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,amp_val,-5.7753125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,amp_freq,-17.1602734375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_desc__proj_desc,-0.0025,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_desc__proj_val,-2.5778125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_desc__proj_freq,-0.20125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_val__proj_desc,-1.3790625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_val__proj_val,-0.000625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_val__proj_freq,-0.524375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_freq__proj_desc,-1.6703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_freq__proj_val,-6.4778125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,fr,iso_freq__proj_freq,-0.000625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,original,-1.336171875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,amp_desc,-4.590390625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,amp_val,-2.841484375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,amp_freq,-6.516328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,iso_desc__proj_desc,0.0003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,iso_desc__proj_val,-1.432578125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
gemma-2-2b,fr,zh,ja,iso_desc__proj_freq,-0.085,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_fr__adj_zh.csv
